zip_file,video,video_path
OpenVid_part18.zip,pexels_landscape_landscape_9904014_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904014_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904014_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904014_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904014_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904014_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_004.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904015_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904015_005.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904192_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904192_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904192_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904192_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_004.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_005.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904224_006.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904224_006.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904230_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904230_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904230_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904230_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904230_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904230_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904230_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904230_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9904230_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9904230_004.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906463_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906463_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906463_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906463_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906463_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906463_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906465_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906465_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906465_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906465_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906469_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906469_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906469_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906469_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906469_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906469_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906469_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906469_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_004.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906472_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906472_005.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_000.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_001.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_002.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_003.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_004.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_005.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_006.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_006.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_007.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_007.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_008.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_008.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_009.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_009.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_010.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_010.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906565_011.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906565_011.mp4
OpenVid_part18.zip,pexels_landscape_landscape_9906583_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_9906583_000.mp4
