zip_file,video,video_path
OpenVid_part182.zip,zcMXDnwlilQ_20_0to243.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcMXDnwlilQ_20_0to243.mp4
OpenVid_part182.zip,zcO3pzl7JAI_13_172to344.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcO3pzl7JAI_13_172to344.mp4
OpenVid_part182.zip,zcO3pzl7JAI_26_247to410.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcO3pzl7JAI_26_247to410.mp4
OpenVid_part182.zip,zcPXWoDmrgM_9_1266to1493.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcPXWoDmrgM_9_1266to1493.mp4
OpenVid_part182.zip,zcS_zEnSJSY_5_0to217.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcS_zEnSJSY_5_0to217.mp4
OpenVid_part182.zip,zcUCiqlu1Jc_15_0to144.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcUCiqlu1Jc_15_0to144.mp4
OpenVid_part182.zip,zcUgD0yI7CU_35_0to288.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcUgD0yI7CU_35_0to288.mp4
OpenVid_part182.zip,zcWIatUoYvY_25_0to1015.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcWIatUoYvY_25_0to1015.mp4
OpenVid_part182.zip,zcZZsM61IbM_2_0to165.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcZZsM61IbM_2_0to165.mp4
OpenVid_part182.zip,zcchEgrTAAY_24_0to116.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcchEgrTAAY_24_0to116.mp4
OpenVid_part182.zip,zciyfa_CLN8_58_0to115.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zciyfa_CLN8_58_0to115.mp4
OpenVid_part182.zip,zckX9nBHzGU_70_0to118.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zckX9nBHzGU_70_0to118.mp4
OpenVid_part182.zip,zckam3LkxIY_0_444to752.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zckam3LkxIY_0_444to752.mp4
OpenVid_part182.zip,zclObY0SGME_24_17to472.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zclObY0SGME_24_17to472.mp4
OpenVid_part182.zip,zclzR6oaqko_3_838to1056.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zclzR6oaqko_3_838to1056.mp4
OpenVid_part182.zip,zcoladIdK9I_5_0to149.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcoladIdK9I_5_0to149.mp4
OpenVid_part182.zip,zcu2bUBIVOs_8_0to105.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcu2bUBIVOs_8_0to105.mp4
OpenVid_part182.zip,zcwluzbbeJo_22_79to191.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcwluzbbeJo_22_79to191.mp4
OpenVid_part182.zip,zcxPavSFpqk_10_88to205.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcxPavSFpqk_10_88to205.mp4
OpenVid_part182.zip,zcxPavSFpqk_23_0to109.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zcxPavSFpqk_23_0to109.mp4
OpenVid_part182.zip,zczLdQBWwdg_5_0to187.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zczLdQBWwdg_5_0to187.mp4
OpenVid_part182.zip,zczyEkkjvZk_19_0to128.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zczyEkkjvZk_19_0to128.mp4
OpenVid_part182.zip,zd-shaPpZEU_126_120to321.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd-shaPpZEU_126_120to321.mp4
OpenVid_part182.zip,zd0YKPkekf0_15_0to1043.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd0YKPkekf0_15_0to1043.mp4
OpenVid_part182.zip,zd0tCEwGxKg_0_16to258.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd0tCEwGxKg_0_16to258.mp4
OpenVid_part182.zip,zd3Jsd0lNBo_9_25to130.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd3Jsd0lNBo_9_25to130.mp4
OpenVid_part182.zip,zd4MUVeN9d8_29_40to196.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd4MUVeN9d8_29_40to196.mp4
OpenVid_part182.zip,zd6lQoOTx8c_46_23to159.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd6lQoOTx8c_46_23to159.mp4
OpenVid_part182.zip,zd71Mk4n1Rs_14_0to114.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd71Mk4n1Rs_14_0to114.mp4
OpenVid_part182.zip,zdFtpPlG9PY_0_0to246.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdFtpPlG9PY_0_0to246.mp4
OpenVid_part182.zip,zdL1w4t6ntk_55_0to109.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdL1w4t6ntk_55_0to109.mp4
OpenVid_part182.zip,zdLwB6f82Gk_28_0to1527.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdLwB6f82Gk_28_0to1527.mp4
OpenVid_part182.zip,zdM6gerWF2M_32_198to378.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdM6gerWF2M_32_198to378.mp4
OpenVid_part182.zip,zdOXY6cX6bA_33_0to580.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdOXY6cX6bA_33_0to580.mp4
OpenVid_part182.zip,zdOov2A4-os_11_0to183.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdOov2A4-os_11_0to183.mp4
OpenVid_part182.zip,zdRDyCKaYKo_2_0to768.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdRDyCKaYKo_2_0to768.mp4
OpenVid_part182.zip,zdTWOWBgt5g_13_16to138.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdTWOWBgt5g_13_16to138.mp4
OpenVid_part182.zip,zdV6bcq8rq0_8_0to276.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdV6bcq8rq0_8_0to276.mp4
OpenVid_part182.zip,zdWPICurXh8_3_0to152.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdWPICurXh8_3_0to152.mp4
OpenVid_part182.zip,zdWacH9D1Ko_1_0to231.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdWacH9D1Ko_1_0to231.mp4
OpenVid_part182.zip,zd_6GNWObEQ_59_0to154.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zd_6GNWObEQ_59_0to154.mp4
OpenVid_part182.zip,zdb8E5RqcG8_0_0to111.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zdb8E5RqcG8_0_0to111.mp4
OpenVid_part182.zip,zde9cusTi20_0_0to120.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/zde9cusTi20_0_0to120.mp4
