zip_file,video,video_path
OpenVid_part6.zip,pexels_landscape_landscape_6844515_006.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_006.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_007.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_007.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_008.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_008.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_009.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_009.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_010.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_010.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_011.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_011.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6844515_012.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6844515_012.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_000.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_001.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_003.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_004.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_005.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_006.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_006.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_007.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_007.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_008.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_008.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859482_009.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859482_009.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_000.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_001.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_003.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_004.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_005.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_006.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_006.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_007.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_007.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859491_008.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859491_008.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_019.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_019.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_020.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_020.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_021.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_021.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_022.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_022.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_023.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_023.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859539_024.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859539_024.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_000.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_001.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_003.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_004.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859791_005.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859791_005.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859797_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859797_000.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859797_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859797_001.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859797_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859797_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859797_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859797_003.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6859797_004.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6859797_004.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6863273_000.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6863273_000.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6863273_001.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6863273_001.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6863273_002.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6863273_002.mp4
OpenVid_part6.zip,pexels_landscape_landscape_6863273_003.mp4,mnt/bn/yh-volume0/dataset/OpenVid/OpenVid_part2/pexels_landscape_landscape_6863273_003.mp4
