zip_file,video,video_path
OpenVid_part180.zip,yteuBgqx2HM_5_0to792.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yteuBgqx2HM_5_0to792.mp4
OpenVid_part180.zip,ytk34Cl_cY8_44_0to120.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytk34Cl_cY8_44_0to120.mp4
OpenVid_part180.zip,ytljj0D7QDE_56_0to154.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytljj0D7QDE_56_0to154.mp4
OpenVid_part180.zip,yto4a3tdqYc_4_19to174.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yto4a3tdqYc_4_19to174.mp4
OpenVid_part180.zip,ytpvQ2h0JsQ_0_0to101.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytpvQ2h0JsQ_0_0to101.mp4
OpenVid_part180.zip,ytrRqRbI5W8_3_0to911.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytrRqRbI5W8_3_0to911.mp4
OpenVid_part180.zip,yty3JeP4ouY_17_247to516.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yty3JeP4ouY_17_247to516.mp4
OpenVid_part180.zip,ytz2Dn9qpDU_7_0to109.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytz2Dn9qpDU_7_0to109.mp4
OpenVid_part180.zip,ytzgQfYbNmk_8_0to135.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/ytzgQfYbNmk_8_0to135.mp4
OpenVid_part180.zip,yu5FspRq7rU_11_50to726.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yu5FspRq7rU_11_50to726.mp4
OpenVid_part180.zip,yuAHwb79Pcs_2_21to187.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuAHwb79Pcs_2_21to187.mp4
OpenVid_part180.zip,yuAwvYP_V0M_60_53to208.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuAwvYP_V0M_60_53to208.mp4
OpenVid_part180.zip,yuCVX9bKDJI_5_0to120.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuCVX9bKDJI_5_0to120.mp4
OpenVid_part180.zip,yuEH_j-bytc_36_0to175.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuEH_j-bytc_36_0to175.mp4
OpenVid_part180.zip,yuF4axIh1z4_5_0to331.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuF4axIh1z4_5_0to331.mp4
OpenVid_part180.zip,yuFAe1oPoy0_34_253to435.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuFAe1oPoy0_34_253to435.mp4
OpenVid_part180.zip,yuGubi-BgGk_25_167to321.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuGubi-BgGk_25_167to321.mp4
OpenVid_part180.zip,yuJozd-6Arc_4_957to1218.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuJozd-6Arc_4_957to1218.mp4
OpenVid_part180.zip,yuLsUoLC48g_20_0to150.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuLsUoLC48g_20_0to150.mp4
OpenVid_part180.zip,yuMm5Y8-4B4_17_0to132.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/yuMm5Y8-4B4_17_0to132.mp4
