zip_file,video,video_path
OpenVid_part29.zip,0z4HwfsFzo8_34_79to223.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0z4HwfsFzo8_34_79to223.mp4
OpenVid_part29.zip,0z72lcLJf-Y_14_102to215.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0z72lcLJf-Y_14_102to215.mp4
OpenVid_part29.zip,0z8iPzWPYgA_29_0to204.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0z8iPzWPYgA_29_0to204.mp4
OpenVid_part29.zip,0zAmRPiukW0_47_0to133.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zAmRPiukW0_47_0to133.mp4
OpenVid_part29.zip,0zBsaPDLztg_6_0to114.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zBsaPDLztg_6_0to114.mp4
OpenVid_part29.zip,0zE4PU1fs-I_3_0to1250.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zE4PU1fs-I_3_0to1250.mp4
OpenVid_part29.zip,0zFG9dfd0og_21_369to556.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zFG9dfd0og_21_369to556.mp4
OpenVid_part29.zip,0zFvZLN-akI_2_1303to1456.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zFvZLN-akI_2_1303to1456.mp4
OpenVid_part29.zip,0zGxza7LCEY_31_121to230.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zGxza7LCEY_31_121to230.mp4
OpenVid_part29.zip,0zHjitvUr2o_49_0to124.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zHjitvUr2o_49_0to124.mp4
OpenVid_part29.zip,0zKGwgUV_hA_10_0to207.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zKGwgUV_hA_10_0to207.mp4
OpenVid_part29.zip,0zLomajgD0w_38_58to162.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zLomajgD0w_38_58to162.mp4
OpenVid_part29.zip,0zLomajgD0w_8_50to199.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zLomajgD0w_8_50to199.mp4
OpenVid_part29.zip,0zLrHTpmswk_3_81to264.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zLrHTpmswk_3_81to264.mp4
OpenVid_part29.zip,0zMkBZ6_0hY_12_0to136.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zMkBZ6_0hY_12_0to136.mp4
OpenVid_part29.zip,0zNB4Q-S2dw_4_470to1234.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zNB4Q-S2dw_4_470to1234.mp4
OpenVid_part29.zip,0zOz_PZ-ke0_166_0to348.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zOz_PZ-ke0_166_0to348.mp4
OpenVid_part29.zip,0zPHwb0D9GE_7_21to402.mp4,mnt/bn/videodataset-uswest/VDiT/dataset/panda-ours/0zPHwb0D9GE_7_21to402.mp4
